city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Laupersdorf,47.3150,7.6514,Switzerland,CH,Solothurn,,1813,1813
Biglen,46.9278,7.6267,Switzerland,CH,Bern,,1811,1811
Vex,46.2167,7.4000,Switzerland,CH,Valais,,1811,1811
Acquarossa,46.4599,8.9273,Switzerland,CH,Ticino,,1808,1808
Kestenholz,47.2833,7.7542,Switzerland,CH,Solothurn,,1805,1805
Melide,45.9500,8.9500,Switzerland,CH,Ticino,,1802,1802
Saint-Aubin,46.8900,6.9806,Switzerland,CH,Fribourg,,1801,1801
Bühler,47.3728,9.4211,Switzerland,CH,Appenzell Ausserrhoden,,1798,1798
Oberweningen,47.5033,8.4078,Switzerland,CH,Zürich,,1797,1797
Niederdorf,47.4078,7.7533,Switzerland,CH,Basel-Landschaft,,1795,1795
Rüeggisberg,46.8218,7.4394,Switzerland,CH,Bern,,1791,1791
Massongex,46.2500,6.9833,Switzerland,CH,Valais,,1785,1785
Amden,47.1489,9.1408,Switzerland,CH,Sankt Gallen,,1782,1782
Fulenbach,47.2775,7.8361,Switzerland,CH,Solothurn,,1776,1776
Sorengo,46.0000,8.9333,Switzerland,CH,Ticino,,1774,1774
Brissago,46.1167,8.7000,Switzerland,CH,Ticino,,1773,1773
Römerswil,47.1694,8.2447,Switzerland,CH,Luzern,,1769,1769
Oberbipp,47.2614,7.6592,Switzerland,CH,Bern,,1767,1767
Walkringen,46.9467,7.6200,Switzerland,CH,Bern,,1767,1767
Avully,46.1675,5.9985,Switzerland,CH,Genève,,1756,1756
Cugy,46.8147,6.8908,Switzerland,CH,Fribourg,,1752,1752
Weiach,47.5581,8.4375,Switzerland,CH,Zürich,,1750,1750
Penthaz,46.6000,6.5333,Switzerland,CH,Vaud,,1749,1749
Künten,47.3896,8.3303,Switzerland,CH,Aargau,,1749,1749
Rehetobel,47.4278,9.4816,Switzerland,CH,Appenzell Ausserrhoden,,1747,1747
Erlenbach im Simmental,46.6608,7.5529,Switzerland,CH,Bern,,1744,1744
Eschenz,47.6500,8.8664,Switzerland,CH,Thurgau,,1743,1743
Hasle,46.9783,8.0467,Switzerland,CH,Luzern,,1743,1743
Lamone,46.0500,8.9333,Switzerland,CH,Ticino,,1741,1741
Wilchingen,47.6664,8.4667,Switzerland,CH,Schaffhausen,,1737,1737
Trogen,47.4075,9.4647,Switzerland,CH,Appenzell Ausserrhoden,,1735,1735
Lengwil,47.6164,9.1831,Switzerland,CH,Thurgau,,1734,1734
Hüttwilen,47.5997,8.8667,Switzerland,CH,Thurgau,,1729,1729
Attinghausen,46.8611,8.6281,Switzerland,CH,Uri,,1725,1725
Weesen,47.1427,9.0933,Switzerland,CH,Sankt Gallen,,1723,1723
Oberdorf,47.2319,7.5042,Switzerland,CH,Solothurn,,1723,1723
Starrkirch,47.3483,7.9264,Switzerland,CH,Solothurn,,1714,1714
La Roche,46.7000,7.1333,Switzerland,CH,Fribourg,,1711,1711
Schwarzenberg,47.0142,8.1733,Switzerland,CH,Luzern,,1709,1709
Corgémont,47.1911,7.1386,Switzerland,CH,Bern,,1706,1706
Wagenhausen,47.6597,8.8486,Switzerland,CH,Thurgau,,1694,1694
Bellmund,47.1029,7.2432,Switzerland,CH,Bern,,1689,1689
Chancy,46.1476,5.9789,Switzerland,CH,Genève,,1686,1686
Fontenais,47.4000,7.0833,Switzerland,CH,Jura,,1685,1685
Evolène,46.1128,7.4961,Switzerland,CH,Valais,,1684,1684
Schleitheim,47.7493,8.4851,Switzerland,CH,Schaffhausen,,1681,1681
Teufenthal,47.3317,8.1167,Switzerland,CH,Aargau,,1672,1672
Niederönz,47.1836,7.6894,Switzerland,CH,Bern,,1670,1670
Langwiesen,47.6708,8.6367,Switzerland,CH,Zürich,,1669,1669
Rüschegg,46.7797,7.3931,Switzerland,CH,Bern,,1661,1661
Koblenz,47.6097,8.2372,Switzerland,CH,Aargau,,1656,1656
Diegten,47.4133,7.8112,Switzerland,CH,Basel-Landschaft,,1656,1656
Gunzgen,47.3164,7.8292,Switzerland,CH,Solothurn,,1652,1652
Brislach,47.4188,7.5428,Switzerland,CH,Basel-Landschaft,,1652,1652
Roche,46.3500,6.9167,Switzerland,CH,Vaud,,1647,1647
Härkingen,47.3094,7.8181,Switzerland,CH,Solothurn,,1644,1644
Arisdorf,47.5128,7.7650,Switzerland,CH,Basel-Landschaft,,1638,1638
Giffers,46.7614,7.2103,Switzerland,CH,Fribourg,,1634,1634
Villnachern,47.4714,8.1608,Switzerland,CH,Aargau,,1632,1632
Cudrefin,46.9521,7.0271,Switzerland,CH,Vaud,,1632,1632
Wynau,47.2608,7.8111,Switzerland,CH,Bern,,1629,1629
Eich,47.1506,8.1678,Switzerland,CH,Luzern,,1626,1626
Magliaso,45.9833,8.8833,Switzerland,CH,Ticino,,1620,1620
Chippis,46.2833,7.5333,Switzerland,CH,Valais,,1617,1617
Sisseln,47.5544,7.9903,Switzerland,CH,Aargau,,1616,1616
Denges,46.5234,6.5390,Switzerland,CH,Vaud,,1611,1611
Eysins,46.3833,6.2000,Switzerland,CH,Vaud,,1608,1608
Saas-Fee,46.1097,7.9292,Switzerland,CH,Valais,,1597,1597
Zäziwil,46.9017,7.6617,Switzerland,CH,Bern,,1595,1595
Arch,47.1679,7.4326,Switzerland,CH,Bern,,1592,1592
Güttingen,47.5964,9.2864,Switzerland,CH,Thurgau,,1591,1591
Hirschthal,47.3206,8.0517,Switzerland,CH,Aargau,,1590,1590
Bière,46.5333,6.3333,Switzerland,CH,Vaud,,1590,1590
Ziefen,47.4314,7.7053,Switzerland,CH,Basel-Landschaft,,1589,1589
Berg,47.5000,8.1500,Switzerland,CH,Aargau,,1589,1589
Reigoldswil,47.3983,7.6914,Switzerland,CH,Basel-Landschaft,,1582,1582
Luzein,46.9197,9.7668,Switzerland,CH,Graubünden,,1582,1582
Auenstein,47.4178,8.1358,Switzerland,CH,Aargau,,1581,1581
Heimiswil,47.0644,7.6597,Switzerland,CH,Bern,,1580,1580
Porza,46.0167,8.9500,Switzerland,CH,Ticino,,1579,1579
Altishofen,47.1997,7.9667,Switzerland,CH,Luzern,,1577,1577
Lütisburg,47.3947,9.0811,Switzerland,CH,Sankt Gallen,,1576,1576
Tannay,46.3000,6.1833,Switzerland,CH,Vaud,,1574,1574
Schwellbrunn,47.3523,9.2490,Switzerland,CH,Appenzell Ausserrhoden,,1573,1573
Biberstein,47.4141,8.0818,Switzerland,CH,Aargau,,1571,1571
Ossingen,47.6128,8.7269,Switzerland,CH,Zürich,,1566,1566
Wohlenschwil,47.4115,8.2590,Switzerland,CH,Aargau,,1565,1565
Pfäfers,46.9831,9.4997,Switzerland,CH,Sankt Gallen,,1564,1564
Cornaux,47.0387,7.0199,Switzerland,CH,Neuchâtel,,1563,1563
Bellikon,47.3891,8.3436,Switzerland,CH,Aargau,,1562,1562
Seeberg,47.1550,7.6647,Switzerland,CH,Bern,,1560,1560
Auvernier,46.9763,6.8783,Switzerland,CH,Neuchâtel,,1559,1559
Bedano,46.0500,8.9167,Switzerland,CH,Ticino,,1551,1551
Dinhard,47.5575,8.7697,Switzerland,CH,Zürich,,1551,1551
Salgesch,46.3000,7.5667,Switzerland,CH,Valais,,1547,1547
Herznach,47.4747,8.0514,Switzerland,CH,Aargau,,1545,1545
Homburg,47.6333,9.0164,Switzerland,CH,Thurgau,,1543,1543
Duggingen,47.4500,7.6000,Switzerland,CH,Basel-Landschaft,,1541,1541
Perroy,46.4667,6.3667,Switzerland,CH,Vaud,,1536,1536
Lommiswil,47.2217,7.4711,Switzerland,CH,Solothurn,,1535,1535
Jongny,46.4876,6.8466,Switzerland,CH,Vaud,,1534,1534
Oberrüti,47.1661,8.3948,Switzerland,CH,Aargau,,1534,1534
Cadempino,46.0333,8.9333,Switzerland,CH,Ticino,,1530,1530
Wikon,47.2628,7.9658,Switzerland,CH,Luzern,,1528,1528
Airolo,46.5333,8.6167,Switzerland,CH,Ticino,,1527,1527
Zernez,46.6997,10.0997,Switzerland,CH,Graubünden,,1527,1527
Les Breuleux,47.2052,7.0025,Switzerland,CH,Jura,,1526,1526
Rue,46.6167,6.8167,Switzerland,CH,Fribourg,,1526,1526
Buchholterberg,46.8164,7.6833,Switzerland,CH,Bern,,1526,1526
Eichberg,47.3430,9.5308,Switzerland,CH,Sankt Gallen,,1524,1524
Matran,46.7839,7.0910,Switzerland,CH,Fribourg,,1521,1521
Melchnau,47.1831,7.8528,Switzerland,CH,Bern,,1517,1517
Niederbüren,47.4664,9.2000,Switzerland,CH,Sankt Gallen,,1514,1514
Lumino,46.2383,9.0680,Switzerland,CH,Ticino,,1513,1513
Tägerig,47.4039,8.2806,Switzerland,CH,Aargau,,1511,1511
Cottens,46.7500,7.0333,Switzerland,CH,Fribourg,,1509,1509
Guggisberg,46.7664,7.3331,Switzerland,CH,Bern,,1508,1508
Bossonnens,46.5167,6.8500,Switzerland,CH,Fribourg,,1505,1505
Paudex,46.5084,6.6737,Switzerland,CH,Vaud,,1504,1504
Attiswil,47.2472,7.6135,Switzerland,CH,Bern,,1504,1504
Aristau,47.2856,8.3624,Switzerland,CH,Aargau,,1498,1498
Rhäzüns,46.7997,9.3997,Switzerland,CH,Graubünden,,1496,1496
Rohrbach,47.1372,7.8139,Switzerland,CH,Bern,,1480,1480
Messen,47.0914,7.4486,Switzerland,CH,Solothurn,,1480,1480
L’Abbaye,46.6500,6.3167,Switzerland,CH,Vaud,,1476,1476
Les Montets,46.8164,6.8669,Switzerland,CH,Fribourg,,1474,1474
Löhningen,47.7019,8.5517,Switzerland,CH,Schaffhausen,,1472,1472
Treyvaux,46.7333,7.1333,Switzerland,CH,Fribourg,,1470,1470
Ramsen,47.6997,8.7997,Switzerland,CH,Schaffhausen,,1469,1469
Apples,46.5500,6.4333,Switzerland,CH,Vaud,,1468,1468
Mumpf,47.5472,7.9194,Switzerland,CH,Aargau,,1467,1467
Veltheim,47.4400,8.1483,Switzerland,CH,Aargau,,1465,1465
Wahlen,47.4028,7.5164,Switzerland,CH,Basel-Landschaft,,1462,1462
Schneisingen,47.5192,8.3667,Switzerland,CH,Aargau,,1462,1462
Rüttenen,47.2303,7.5297,Switzerland,CH,Solothurn,,1462,1462
Tübach,47.4833,9.4500,Switzerland,CH,Sankt Gallen,,1461,1461
Meierskappel,47.1256,8.4442,Switzerland,CH,Luzern,,1460,1460
Mauensee,47.1672,8.0658,Switzerland,CH,Luzern,,1458,1458
Origlio,46.0500,8.9500,Switzerland,CH,Ticino,,1457,1457
Salmsach,47.5497,9.3664,Switzerland,CH,Thurgau,,1457,1457
Dotzigen,47.1206,7.3403,Switzerland,CH,Bern,,1457,1457
Egliswil,47.3499,8.1863,Switzerland,CH,Aargau,,1456,1456
Gonten,47.3283,9.3467,Switzerland,CH,Appenzell Innerrhoden,,1455,1455
Holziken,47.3219,8.0389,Switzerland,CH,Aargau,,1454,1454
Riniken,47.4956,8.1875,Switzerland,CH,Aargau,,1452,1452
Lyssach,47.0644,7.5794,Switzerland,CH,Bern,,1446,1446
Melano,45.9167,8.9833,Switzerland,CH,Ticino,,1439,1439
Witterswil,47.4872,7.5236,Switzerland,CH,Solothurn,,1438,1438
Flurlingen,47.6839,8.6283,Switzerland,CH,Zürich,,1437,1437
Thundorf,47.5472,8.9644,Switzerland,CH,Thurgau,,1437,1437
Courtelary,47.1792,7.0722,Switzerland,CH,Bern,minor,1437,1437
Lupsingen,47.4456,7.6939,Switzerland,CH,Basel-Landschaft,,1436,1436
Yens,46.5270,6.4067,Switzerland,CH,Vaud,,1430,1430
Emmetten,46.9567,8.5181,Switzerland,CH,Nidwalden,,1429,1429
Trin,46.8624,9.3299,Switzerland,CH,Graubünden,,1429,1429
Boniswil,47.3178,8.1858,Switzerland,CH,Aargau,,1427,1427
Court,47.2403,7.3375,Switzerland,CH,Bern,,1427,1427
Seegräben,47.3433,8.7719,Switzerland,CH,Zürich,,1426,1426
Wil,47.6058,8.5075,Switzerland,CH,Zürich,,1425,1425
Stein,47.3733,9.3444,Switzerland,CH,Appenzell Ausserrhoden,,1423,1423
Courgevaux,46.9065,7.1121,Switzerland,CH,Fribourg,,1420,1420
Kappelen,47.0608,7.2681,Switzerland,CH,Bern,,1419,1419
Avusy,46.1500,5.9833,Switzerland,CH,Genève,,1416,1416
Unterlunkhofen,47.3219,8.3819,Switzerland,CH,Aargau,,1415,1415
Semsales,46.5667,6.9333,Switzerland,CH,Fribourg,,1412,1412
Münstschemier,46.9833,7.1333,Switzerland,CH,Bern,,1404,1404
Heitenried,46.8276,7.3045,Switzerland,CH,Fribourg,,1403,1403
Mühlethurnen,46.8136,7.5075,Switzerland,CH,Bern,,1402,1402
Trélex,46.4167,6.2000,Switzerland,CH,Vaud,,1402,1402
Schöfflisdorf,47.5008,8.4169,Switzerland,CH,Zürich,,1398,1398
Eriswil,47.0831,7.8500,Switzerland,CH,Bern,,1396,1396
Salvan,46.1167,7.0167,Switzerland,CH,Valais,,1393,1393
Hérémence,46.1833,7.4000,Switzerland,CH,Valais,,1392,1392
Andermatt,46.6205,8.6314,Switzerland,CH,Uri,,1390,1390
Gisikon,47.1239,8.3981,Switzerland,CH,Luzern,,1387,1387
