AFFGEOID,Population (people),Color,Inset,Label,ALAND,AWATER,COUNTYNS,GEOID,DisplayName
0500000US31071,1813,,,GAR,1474558344,5321553,835857,31071,Garfield (0500000US31071)
0500000US40047,62846,,,GAR,2741521323,4075930,1101811,40047,Garfield (0500000US40047)
0500000US49017,5083,,,GAR,13403572593,85610782,1448023,49017,Garfield (0500000US49017)
0500000US53023,2286,,,GAR,1841054897,19294817,1533500,53023,Garfield (0500000US53023)
0500000US05051,100180,,,GAR,1754999327,147452177,66855,5051,Garland (0500000US05051)
0500000US21079,16953,,,GAR,595979379,9931261,516886,21079,Garrard (0500000US21079)
0500000US24025,260924,,,GAR,1132152044,231885675,1698178,24025,Garrett (0500000US24025)
0500000US40049,25656,,,GAR,2077536833,30029568,1101812,40049,Garvin (0500000US40049)
0500000US48169,5816,,,GAR,2313937124,7209242,1383870,48169,Garza (0500000US48169)
0500000US29073,14794,,,GAS,1344216322,18008168,758491,29073,Gasconade (0500000US29073)
0500000US37071,227943,,,GAS,921389651,20549064,1008554,37071,Gaston (0500000US37071)
0500000US37073,10478,,,GAT,882181709,13292008,1026126,37073,Gates (0500000US37073)
0500000US20061,36739,,,GEA,996262708,51602808,484999,20061,Geary (0500000US20061)
0500000US39055,95397,,,GEA,1036773963,20701156,1074040,39055,Geauga (0500000US39055)
0500000US16045,19123,,,GEM,1449796224,12491930,395442,16045,Gem (0500000US16045)
0500000US26049,406211,,,GEN,1649674148,32748548,1622967,26049,Genesee (0500000US26049)
0500000US36037,58388,,,GEN,1276705561,6137411,974117,36037,Genesee (0500000US36037)
0500000US01061,26659,,,GEN,1487908432,11567409,161556,1061,Geneva (0500000US01061)
0500000US29075,6162,,,GEN,1272776755,762384,758492,29075,Gentry (0500000US29075)
0500000US28039,24350,,,GEO,1239816906,12838126,695744,28039,George (0500000US28039)
0500000US45043,63404,,,GEO,2107275277,572929958,1248002,45043,Georgetown (0500000US45043)
0500000US18051,33011,,,GIB,1262317070,30903211,450354,18051,Gibson (0500000US18051)
0500000US47053,50429,,,GIB,1561102696,2345193,1639745,47053,Gibson (0500000US47053)
0500000US04007,53272,,,GIL,12322070149,96465330,40471,4007,Gila (0500000US04007)
0500000US12041,17864,,,GIL,905705571,14362143,303633,12041,Gilchrist (0500000US12041)
0500000US47055,30346,,,GIL,1582304899,642572,1639746,47055,Giles (0500000US47055)
0500000US51099,26723,,,GIL,465234037,21087162,1480137,51099,Giles (0500000US51099)
0500000US48171,26725,,,GIL,2740731305,9000601,1383871,48171,Gillespie (0500000US48171)
0500000US41021,1995,,,GIL,3120213943,46914702,1135850,41021,Gilliam (0500000US41021)
0500000US13123,31353,,,GIL,1103886633,12283371,351260,13123,Gilmer (0500000US13123)
0500000US54021,7408,,,GIL,876717629,4082112,1689673,54021,Gilmer (0500000US54021)
0500000US08047,5808,,,GIL,388556746,942056,198139,8047,Gilpin (0500000US08047)
0500000US30035,13778,,,GLA,7757405145,105684958,1719607,30035,Glacier (0500000US30035)
0500000US12043,12126,,,GLA,2089659345,467293938,295743,12043,Glades (0500000US12043)
0500000US26051,25386,,,GLA,1299620414,36677053,1622968,26051,Gladwin (0500000US26051)
0500000US13125,2884,,,GLA,372299245,1832723,345642,13125,Glascock (0500000US13125)
0500000US48173,1116,,,GLA,2331552974,2245302,1383872,48173,Glasscock (0500000US48173)
0500000US06021,28917,,,GLE,3403160301,33693344,277275,6021,Glenn (0500000US06021)
0500000US34015,302294,,,GLO,833994586,38242080,882277,34015,Gloucester (0500000US34015)
0500000US51101,17810,,,GLO,709424849,31090165,1480138,51101,Gloucester (0500000US51101)
0500000US13127,84499,,,GLY,1086851231,429107116,1671513,13127,Glynn (0500000US13127)
0500000US26053,14380,,,GOG,2854517939,970153215,1622969,26053,Gogebic (0500000US26053)
0500000US30037,823,,,GOL,3041740576,2621792,1723078,30037,Golden Valley (0500000US30037)
0500000US38033,1736,,,GOL,2592280440,4148883,1035617,38033,Golden Valley (0500000US38033)
0500000US48175,7012,,,GOL,2206698612,19050015,1383873,48175,Goliad (0500000US48175)
0500000US48177,19653,,,GON,2762704862,8204086,1383874,48177,Gonzales (0500000US48177)
0500000US51103,10919,,,GOO,345261477,254114185,1480139,51103,Goochland (0500000US51103)
0500000US27049,47582,,,GOO,1959853268,59175413,659470,27049,Goodhue (0500000US27049)
0500000US16047,15598,,,GOO,1888935208,12470063,395441,16047,Gooding (0500000US16047)
0500000US13129,57544,,,GOR,923182600,5729235,356672,13129,Gordon (0500000US13129)
0500000US56015,12498,,,GOS,5764310957,16969725,1605073,56015,Goshen (0500000US56015)
0500000US31073,1893,,,GOS,1186616216,11831826,835858,31073,Gosper (0500000US31073)
0500000US20063,2718,,,GOV,2775601942,245369,485000,20063,Gove (0500000US20063)
0500000US13131,26236,,,GRA,1177051415,15026665,351261,13131,Grady (0500000US13131)
0500000US40051,54795,,,GRA,2850386659,11374380,1101813,40051,Grady (0500000US40051)
0500000US33009,91118,,,GRA,4425249894,106463952,873178,33009,Grafton (0500000US33009)
0500000US04009,38533,,,GRA,11970605955,47476264,25444,4009,Graham (0500000US04009)
0500000US20065,2415,,,GRA,2327173854,599356,481811,20065,Graham (0500000US20065)
0500000US37075,8030,,,GRA,756189029,25057776,1008555,37075,Graham (0500000US37075)
0500000US47057,23527,,,GRA,726715759,56600343,1648575,47057,Grainger (0500000US47057)
0500000US08049,15717,,,GRA,4782276779,59886083,198140,8049,Grand (0500000US08049)
0500000US49019,9669,,,GRA,9512361691,31552278,1448024,49019,Grand (0500000US49019)
0500000US38035,73170,,,GRA,3719806624,8267352,1034218,38035,Grand Forks (0500000US38035)
0500000US50013,7293,,,GRA,211772078,288966533,1461763,50013,Grand Isle (0500000US50013)
0500000US26055,95238,,,GRA,1202625099,354771224,1622970,26055,Grand Traverse (0500000US26055)
0500000US30039,3309,,,GRA,4473328972,14546367,1719605,30039,Granite (0500000US30039)
0500000US05053,17958,,,GRA,1636573602,2896901,66856,5053,Grant (0500000US05053)
0500000US18053,66674,,,GRA,1072484471,2101804,450355,18053,Grant (0500000US18053)
0500000US20067,7352,,,GRA,1488745962,871232,485099,20067,Grant (0500000US20067)
0500000US21081,24941,,,GRA,668157704,7243449,516887,21081,Grant (0500000US21081)
0500000US22043,22169,,,GRA,1665848458,56005520,558567,22043,Grant (0500000US22043)
0500000US27051,6074,,,GRA,1418795382,71705190,659471,27051,Grant (0500000US27051)
0500000US31075,611,,,GRA,2012381803,16500663,835859,31075,Grant (0500000US31075)
0500000US35017,28185,,,GRA,10259478771,15294669,915980,35017,Grant (0500000US35017)
0500000US38037,2301,,,GRA,4297393836,17563450,1035300,38037,Grant (0500000US38037)
0500000US40053,4169,,,GRA,2591904426,7042653,1101814,40053,Grant (0500000US40053)
0500000US41023,7233,,,GRA,11726925905,1893807,1135851,41023,Grant (0500000US41023)
0500000US46051,7556,,,GRA,1764937243,15765681,1265782,46051,Grant (0500000US46051)
0500000US53025,99123,,,GRA,6940003416,289811930,1531924,53025,Grant (0500000US53025)
0500000US54023,10976,,,GRA,1236387822,7546060,1697238,54023,Grant (0500000US54023)
0500000US55043,51938,,,GRA,2970402286,94521527,1581081,55043,Grant (0500000US55043)
0500000US37077,60992,,,GRA,1377850210,14503653,1008556,37077,Granville (0500000US37077)
0500000US26057,41761,,,GRA,1472098896,8369164,1622971,26057,Gratiot (0500000US26057)
0500000US21083,36649,,,GRA,1429035006,13037984,516888,21083,Graves (0500000US21083)
0500000US20069,5653,,,GRA,2250356174,1113338,485001,20069,Gray (0500000US20069)
0500000US48179,21227,,,GRA,2398261679,8700790,1383875,48179,Gray (0500000US48179)
0500000US53027,75636,,,GRA,4924794342,834310602,1531823,53027,Grays Harbor (0500000US53027)
0500000US21085,26420,,,GRA,1294808799,28746004,516889,21085,Grayson (0500000US21085)
0500000US48181,135543,,,GRA,2416016690,120091746,1383876,48181,Grayson (0500000US48181)
0500000US51105,22173,,,GRA,1127622846,4896591,1496538,51105,Grayson (0500000US51105)
0500000US20071,1284,,,GRE,2016057907,0,485002,20071,Greeley (0500000US20071)
0500000US31077,2188,,,GRE,1475804204,2188872,835860,31077,Greeley (0500000US31077)
0500000US21087,11107,,,GRE,740871356,7094524,516890,21087,Green (0500000US21087)
0500000US55045,37093,,,GRE,1512667175,1313241,1581082,55045,Green (0500000US55045)
0500000US55047,19018,,,GRE,905314776,79202664,1581083,55047,Green Lake (0500000US55047)
0500000US54025,32977,,,GRE,2641303514,12164256,1557518,54025,Greenbrier (0500000US54025)
0500000US01063,7730,,,GRE,1675782057,33416141,161557,1063,Greene (0500000US01063)
0500000US05055,45736,,,GRE,1495304293,5273183,66857,5055,Greene (0500000US05055)
0500000US13133,18915,,,GRE,1003664492,48417220,348672,13133,Greene (0500000US13133)
0500000US17061,11985,,,GRE,1406736598,8423898,424232,17061,Greene (0500000US17061)
0500000US18055,30803,,,GRE,1404983902,8919619,451676,18055,Greene (0500000US18055)
0500000US19073,8771,,,GRE,1475148030,4404193,465225,19073,Greene (0500000US19073)
0500000US28041,13530,,,GRE,1845983898,15430619,695745,28041,Greene (0500000US28041)
0500000US29077,298915,,,GRE,1749093973,6607198,758493,29077,Greene (0500000US29077)
0500000US36039,47931,,,GRE,1676140500,28201061,974118,36039,Greene (0500000US36039)
0500000US37079,20451,,,GRE,690838977,1229492,1008557,37079,Greene (0500000US37079)
0500000US39057,167966,,,GRE,1071111594,6802048,1074041,39057,Greene (0500000US39057)
0500000US42059,35954,,,GRE,1491658046,5296803,1214033,42059,Greene (0500000US42059)
0500000US47059,70152,,,GRE,1611409727,5099752,1639747,47059,Greene (0500000US47059)
0500000US51107,420959,,,GRE,1335755877,14493733,1480141,51107,Greene (0500000US51107)
0500000US04011,9563,,,GRE,4771128169,13746346,42807,4011,Greenlee (0500000US04011)
0500000US51109,37596,,,GRE,1282164640,37822855,1494707,51109,Greensville (0500000US51109)
0500000US21089,35962,,,GRE,892152805,25864468,516891,21089,Greenup (0500000US21089)
0500000US45045,525534,,,GRE,2035565486,24966064,1245489,45045,Greenville (0500000US45045)
0500000US20073,6016,,,GRE,2961143636,24145021,485003,20073,Greenwood (0500000US20073)
0500000US45047,69351,,,GRE,1180009081,21260069,1248003,45047,Greenwood (0500000US45047)
0500000US40055,5491,,,GRE,1655740225,11148547,1101815,40055,Greer (0500000US40055)
0500000US48183,124239,,,GRE,708052150,6206460,1383877,48183,Gregg (0500000US48183)
0500000US46053,3994,,,GRE,2628707453,99900775,1265765,46053,Gregory (0500000US46053)
0500000US28043,21629,,,GRE,1093291104,70659566,695746,28043,Grenada (0500000US28043)
0500000US38039,2306,,,GRI,1835486224,20446712,1034219,38039,Griggs (0500000US38039)
