AFFGEOID,Cartogram Data (eg. Population),Color,Inset,Label,ALAND,AWATER,COUNTYNS,GEOID,ShapeName
0500000US46041,"5,239",,,,5963127468,370089902,1266994,46041,Dewey
0500000US46043,"2,835",,,,1118358780,4832944,1266978,46043,Douglas
0500000US46045,"3,986",,,,2916275923,64969684,1266972,46045,Edmunds
0500000US46047,"6,973",,,,4506292103,24021148,1265787,46047,Fall River
0500000US46049,"2,125",,,,2542625555,62622903,1265760,46049,Faulk
0500000US46051,"7,556",,,,1764937243,15765681,1265782,46051,Grant
0500000US46053,"3,994",,,,2628707453,99900775,1265765,46053,Gregory
0500000US46055,"1,872",,,,4689279882,42452623,1266988,46055,Haakon
0500000US46057,"6,164",,,,1313172143,80426441,1265766,46057,Hamlin
0500000US46059,"3,145",,,,3720862490,9284294,1265783,46059,Hand
0500000US46061,"3,461",,,,1125562873,2003166,1266979,46061,Hanson
0500000US46063,"1,311",,,,6919333290,16954253,1265792,46063,Harding
0500000US46065,"17,765",,,,1920546194,153323261,1265774,46065,Hughes
0500000US46067,"7,427",,,,2105694667,3644220,1265771,46067,Hutchinson
0500000US46069,"1,262",,,,2229019814,14541548,1266984,46069,Hyde
0500000US46071,"2,806",,,,4827433521,19106096,1265794,46071,Jackson
0500000US46073,"1,663",,,,1362677265,16727973,1265778,46073,Jerauld
0500000US46075,917,,,,2511438719,3147179,1266981,46075,Jones
0500000US46077,"5,187",,,,2155483577,81655106,1265780,46077,Kingsbury
0500000US46079,"11,059",,,,1457879899,31783045,1265776,46079,Lake
0500000US46081,"25,768",,,,2072127354,667509,1266996,46081,Lawrence
0500000US46083,"65,161",,,,1495182125,1179561,1265769,46083,Lincoln
0500000US46085,"3,718",,,,4253498542,167300393,1265789,46085,Lyman
0500000US46087,"5,682",,,,1487184881,6895715,1265773,46087,Marshall
0500000US46089,"2,411",,,,2943956443,38506560,1265762,46089,McCook
0500000US46091,"4,306",,,,2170620943,124689684,1265759,46091,McPherson
0500000US46093,"29,852",,,,8989677124,30742173,1266991,46093,Meade
0500000US46095,"1,918",,,,3385957220,9219640,1267177,46095,Mellette
0500000US46097,"2,298",,,,1476734132,4537900,1265777,46097,Miner
0500000US46099,"197,214",,,,2089701444,18188795,1265772,46099,Minnehaha
0500000US46101,"6,336",,,,1345185721,3690537,1265775,46101,Moody
0500000US46102,"13,672",,,,5422402208,7126155,1266992,46102,Oglala Lakota
0500000US46103,"109,222",,,,7191788472,19926710,1266995,46103,Pennington
0500000US46105,"2,835",,,,7434457143,50539948,1266990,46105,Perkins
0500000US46107,"2,472",,,,2230336533,97172021,1265761,46107,Potter
0500000US46109,"10,280",,,,2851720399,89929974,1265786,46109,Roberts
0500000US46111,"2,330",,,,1474329184,3132216,1266977,46111,Sanborn
0500000US46115,"6,361",,,,3894043705,16165380,1266987,46115,Spink
0500000US46117,"2,980",,,,3741060758,188383651,1266998,46117,Stanley
0500000US46119,"1,446",,,,2607411018,164375674,1266982,46119,Sully
0500000US46121,"9,319",,,,3596445725,5854544,1266989,46121,Todd
0500000US46123,"5,624",,,,4176247413,13272783,1265784,46123,Tripp
0500000US46125,"8,673",,,,1598188442,1636386,1265770,46125,Turner
0500000US46127,"16,811",,,,1193354523,16502827,1265763,46127,Union
0500000US46129,"5,315",,,,1832300801,96288709,1266973,46129,Walworth
0500000US46135,"23,310",,,,1349873577,28676615,1266975,46135,Yankton
0500000US46137,"2,413",,,,5079608331,24212305,1266993,46137,Ziebach
0500000US47001,"77,123",,,,873352611,19665031,1639722,47001,Anderson
0500000US47003,"50,237",,,,1226719748,2980759,1639723,47003,Bedford
0500000US47005,"15,864",,,,1021248371,108583505,1639724,47005,Benton
0500000US47007,"14,913",,,,1052973468,858669,1639725,47007,Bledsoe
0500000US47009,"135,280",,,,1447336316,20159163,1639726,47009,Blount
0500000US47011,"108,620",,,,851489194,6959141,1639727,47011,Bradley
0500000US47013,"39,272",,,,1243685304,46425147,1639728,47013,Campbell
0500000US47015,"14,506",,,,687992379,156144,1648572,47015,Cannon
0500000US47017,"28,440",,,,1547925981,6308712,1639729,47017,Carroll
0500000US47019,"56,356",,,,883854986,16670131,1639730,47019,Carter
0500000US47021,"41,072",,,,783480108,11821692,1639731,47021,Cheatham
0500000US47023,"17,341",,,,740053474,575590,1639732,47023,Chester
0500000US47025,"32,043",,,,1125619421,18052387,1639733,47025,Claiborne
0500000US47027,"7,581",,,,612626871,59070611,1648573,47027,Clay
0500000US47029,"35,999",,,,1129584563,17932684,1639734,47029,Cocke
0500000US47031,"57,889",,,,1111010401,14479480,1639735,47031,Coffee
0500000US47033,"13,911",,,,687714870,545783,1648574,47033,Crockett
0500000US47035,"61,145",,,,1764575266,9098322,1639736,47035,Cumberland
0500000US47037,"715,884",,,,1304564434,56621444,1639737,47037,Davidson
0500000US47039,"11,435",,,,864741776,28501002,1639739,47039,Decatur
0500000US47041,"20,080",,,,788430955,63639368,1639738,47041,DeKalb
0500000US47043,"54,315",,,,1268830619,3682665,1639740,47043,Dickson
0500000US47045,"36,801",,,,1326982067,35839863,1639741,47045,Dyer
0500000US47047,"41,990",,,,1825359641,3774635,1639742,47047,Fayette
0500000US47049,"18,489",,,,1291385622,841022,1639743,47049,Fentress
0500000US47051,"42,774",,,,1436141691,55046635,1639744,47051,Franklin
0500000US47053,"50,429",,,,1561102696,2345193,1639745,47053,Gibson
0500000US47055,"30,346",,,,1582304899,642572,1639746,47055,Giles
0500000US47057,"23,527",,,,726715759,56600343,1648575,47057,Grainger
0500000US47059,"70,152",,,,1611409727,5099752,1639747,47059,Greene
0500000US47061,"13,529",,,,933545794,1755421,1639748,47061,Grundy
0500000US47063,"64,499",,,,417475125,37853343,1648576,47063,Hamblen
0500000US47065,"366,207",,,,1404197532,86784458,1639749,47065,Hamilton
0500000US47067,"6,662",,,,575816010,2988718,1648577,47067,Hancock
0500000US47069,"25,462",,,,1729509842,6768751,1639750,47069,Hardeman
0500000US47071,"26,831",,,,1495676918,48713523,1639751,47071,Hardin
0500000US47073,"56,721",,,,1261468092,32541837,1639752,47073,Hawkins
0500000US47075,"17,864",,,,1380741528,2472509,1639753,47075,Haywood
0500000US47077,"27,842",,,,1346816755,15219341,1639754,47077,Henderson
0500000US47079,"32,199",,,,1455320362,81582236,1639755,47079,Henry
0500000US47081,"24,925",,,,1586324712,373710,1639756,47081,Hickman
0500000US47083,"8,283",,,,518758193,17303404,1648578,47083,Houston
0500000US47085,"18,990",,,,1374668727,67184110,1639757,47085,Humphreys
0500000US47087,"11,617",,,,799813547,27751888,1639758,47087,Jackson
0500000US47089,"54,683",,,,712437477,101637984,1639759,47089,Jefferson
0500000US47091,"17,948",,,,772956196,11007739,1639760,47091,Johnson
0500000US47093,"478,971",,,,1316574580,45556080,1639761,47093,Knox
0500000US47095,"7,005",,,,429381241,72799687,1639762,47095,Lake
0500000US47097,"25,143",,,,1222203226,80251266,1639763,47097,Lauderdale
0500000US47099,"44,159",,,,1598359119,2218403,1639764,47099,Lawrence
0500000US47101,"12,582",,,,730614739,1024940,1639765,47101,Lewis
0500000US47103,"35,319",,,,1477179214,971039,1639766,47103,Lincoln
0500000US47105,"54,886",,,,593811372,46869994,1639767,47105,Loudon
0500000US47107,"53,276",,,,1113997311,5340568,1639773,47107,Macon
0500000US47109,"25,866",,,,1457753351,1994997,1639774,47109,Madison
0500000US47111,"25,216",,,,795498344,246690,1639768,47111,Marion
0500000US47113,"98,823",,,,1443073934,3757608,1639769,47113,Marshall
0500000US47115,"28,837",,,,1290472798,36484703,1639770,47115,Maury
0500000US47117,"34,318",,,,972442319,1801922,1639771,47117,McMinn
0500000US47119,"100,974",,,,1588022048,6318294,1639772,47119,McNairy
0500000US47121,"12,758",,,,505397668,55738399,1639775,47121,Meigs
0500000US47123,"46,250",,,,1646647004,43545177,1639776,47123,Monroe
0500000US47125,"220,069",,,,1396441789,12068782,1639777,47125,Montgomery
0500000US47127,"6,461",,,,334684850,3093435,1648579,47127,Moore
0500000US47129,"21,035",,,,1352439680,823018,1639778,47129,Morgan
0500000US47131,"30,787",,,,1411149164,27448111,1639779,47131,Obion
0500000US47133,"22,511",,,,1122721524,3492728,1639780,47133,Overton
0500000US47135,"8,366",,,,1074235994,20984700,1639781,47135,Perry
0500000US47137,"5,001",,,,422113138,29822845,1648580,47137,Pickett
0500000US47139,"17,544",,,,1125622665,19906879,1639782,47139,Polk
0500000US47141,"79,854",,,,1038860592,3777708,1639783,47141,Putnam
0500000US47143,"32,870",,,,817071272,54409427,1639784,47143,Rhea
0500000US47145,"53,404",,,,934385981,88599487,1639785,47145,Roane
0500000US47147,"72,803",,,,1233703847,457701,1639786,47147,Robertson
0500000US47149,"341,486",,,,1603892832,12406556,1639787,47149,Rutherford
0500000US47151,"21,850",,,,1378652173,2418741,1639788,47151,Scott
0500000US47153,"15,826",,,,688550848,498315,1652643,47153,Sequatchie
0500000US47155,"98,380",,,,1534539907,13487879,1639789,47155,Sevier
0500000US47157,"929,744",,,,1969826791,51308328,1639790,47157,Shelby
0500000US47159,"19,904",,,,814020543,28690306,1639791,47159,Smith
0500000US47161,"13,657",,,,1190814528,86082696,1639792,47161,Stewart
0500000US47163,"158,163",,,,1070909515,42024697,1639793,47163,Sullivan
0500000US47165,"196,281",,,,1371293555,35631266,1639794,47165,Sumner
0500000US47167,"60,970",,,,1180026940,32703276,1639795,47167,Tipton
0500000US47169,"11,615",,,,296143586,5960709,1648581,47169,Trousdale
0500000US47171,"17,928",,,,481902934,825726,1648582,47171,Unicoi
0500000US47173,"19,802",,,,579077905,61005196,1648583,47173,Union
0500000US47175,"6,168",,,,708142395,2893456,1648584,47175,Van Buren
0500000US47177,"40,953",,,,1120619165,3524883,1639796,47177,Warren
0500000US47179,"133,001",,,,845756036,8485270,1639797,47179,Washington
0500000US47181,"16,232",,,,1901333937,4023436,1639798,47181,Wayne
0500000US47183,"32,902",,,,1503107797,3707114,1639799,47183,Weakley
0500000US47185,"27,351",,,,975592109,7113368,1639800,47185,White
0500000US47187,"247,726",,,,1509607196,3017704,1639801,47187,Williamson
0500000US47189,"147,737",,,,1478548410,32071810,1639802,47189,Wilson
0500000US48001,"57,922",,,,2752164826,39845046,1383786,48001,Anderson
0500000US48003,"18,610",,,,3886850259,957039,1383787,48003,Andrews
0500000US48005,"86,395",,,,2066460812,173300091,1383788,48005,Angelina
0500000US48007,"23,830",,,,652856780,714538201,1383789,48007,Aransas
0500000US48009,"8,560",,,,2339508155,57767717,1383790,48009,Archer
0500000US48011,"1,848",,,,2354617585,12183672,1383791,48011,Armstrong
0500000US48013,"48,981",,,,3158596616,4995711,1383792,48013,Atascosa
0500000US48015,"30,167",,,,1674415877,25596214,1383793,48015,Austin
0500000US48017,"6,904",,,,2141847187,1775275,1383794,48017,Bailey
0500000US48019,"20,851",,,,2048663887,17291422,1383795,48019,Bandera
0500000US48021,"97,216",,,,2300500048,19009784,1383796,48021,Bastrop
0500000US48023,"3,465",,,,2246764590,86991035,1383797,48023,Baylor
0500000US48025,"31,047",,,,2279809487,246409,1383798,48025,Bee
0500000US48027,"370,647",,,,2729408790,94385005,1383799,48027,Bell
0500000US48029,"2,009,324",,,,3212426745,40788666,1383800,48029,Bexar
0500000US48031,"11,374",,,,1836953735,10813161,1383801,48031,Blanco
0500000US48033,631,,,,2324366072,22297606,1383802,48033,Borden
0500000US48035,"18,235",,,,2545908129,50666116,1383803,48035,Bosque
0500000US48037,"92,893",,,,2291982022,98385599,1383804,48037,Bowie
0500000US48039,"372,031",,,,3530999266,635436647,1383805,48039,Brazoria
0500000US48041,"233,849",,,,1518090938,13210254,1383806,48041,Brazos
0500000US48043,"9,546",,,,16015871248,22062518,1383807,48043,Brewster
0500000US48045,"1,435",,,,2330991073,4068657,1383808,48045,Briscoe
0500000US48047,"7,076",,,,2443277014,741627,1383809,48047,Brooks
0500000US48049,"38,095",,,,2446120247,32375524,1383810,48049,Brown
0500000US48051,"17,642",,,,1707015709,46043236,1383811,48051,Burleson
0500000US48053,"49,130",,,,2576525880,69856136,1383812,48053,Burnet
0500000US48055,"45,883",,,,1410354029,4946188,1383813,48055,Caldwell
0500000US48057,"20,106",,,,1312960774,1361631001,1383814,48057,Calhoun
0500000US48059,"13,708",,,,2329363242,4898783,1383815,48059,Callahan
0500000US48061,"421,017",,,,2309530382,996407283,1383816,48061,Cameron
0500000US48063,"12,464",,,,507242364,19129375,1383817,48063,Camp
0500000US48065,"5,807",,,,2383397227,10026604,1383818,48065,Carson
0500000US48067,"28,454",,,,2426683491,60494144,1383819,48067,Cass
0500000US48069,"7,371",,,,2316600393,12557414,1383820,48069,Castro
0500000US48071,"46,571",,,,1546471847,709789835,1383821,48071,Chambers
0500000US48073,"50,412",,,,2727141726,23873001,1383822,48073,Cherokee
0500000US48075,"6,664",,,,1803954626,44560655,1383823,48075,Childress
0500000US48077,"10,218",,,,2819871858,72506860,1383824,48077,Clay
0500000US48079,"2,547",,,,2007453830,229068,1383825,48079,Cochran
0500000US48081,"3,285",,,,2361153198,42331832,1383826,48081,Coke
0500000US48083,"7,684",,,,3270933224,47963343,1383827,48083,Coleman
0500000US48085,"1,064,465",,,,2178845831,115544042,1383828,48085,Collin
0500000US48087,"2,652",,,,2378749928,2279194,1383829,48087,Collingsworth
0500000US48089,"20,557",,,,2487142710,34691168,1383830,48089,Colorado
0500000US48091,"161,501",,,,1449171059,39766953,1383831,48091,Comal
0500000US48093,"13,594",,,,2428768926,25719485,1383832,48093,Comanche
0500000US48095,"3,303",,,,2547914005,25740025,1383833,48095,Concho
0500000US48097,"41,668",,,,2265789885,61319327,1383834,48097,Cooke
0500000US48099,"83,093",,,,2725308583,11833644,1383835,48099,Coryell
0500000US48101,"1,380",,,,2332448732,2723997,1383836,48101,Cottle
0500000US48103,"4,675",,,,2033319687,1695980,1383837,48103,Crane
0500000US48105,"3,098",,,,7270935061,53329,1383838,48105,Crockett
0500000US48107,"5,133",,,,2331503429,3873557,1383839,48107,Crosby
0500000US48109,"2,188",,,,9873439554,556134,1383840,48109,Culberson
0500000US48111,"7,115",,,,3893095084,5180577,1383841,48111,Dallam
0500000US48113,"2,613,539",,,,2261201278,91898276,1383842,48113,Dallas
0500000US48115,"12,456",,,,2331781561,4720730,1383843,48115,Dawson
0500000US48117,"18,583",,,,3876750570,3926557,1383845,48117,Deaf Smith
0500000US48119,"5,230",,,,665192108,54648180,1383846,48119,Delta
0500000US48121,"906,422",,,,2275620197,189169956,1383847,48121,Denton
0500000US48123,"19,824",,,,2354237965,3919919,1383844,48123,DeWitt
0500000US48125,"1,770",,,,2335454676,9057848,1383848,48125,Dickens
0500000US48127,"8,615",,,,3441795903,14575999,1383849,48127,Dimmit
0500000US48129,"3,258",,,,2401013047,15564907,1383850,48129,Donley
0500000US48131,"9,831",,,,4645084668,5478267,1383851,48131,Duval
0500000US48133,"17,725",,,,2399644791,14002299,1383852,48133,Eastland
0500000US48135,"165,171",,,,2325442220,10255211,1383853,48135,Ector
0500000US48137,"1,422",,,,5485263220,5196312,1383854,48137,Edwards
0500000US48139,"192,455",,,,2423575743,41976116,1383856,48139,El Paso
0500000US48141,"865,657",,,,2624264468,5322143,1383855,48141,Ellis
0500000US48143,"42,545",,,,2805419712,17166727,1383857,48143,Erath
0500000US48145,"16,968",,,,1982623099,21693053,1383858,48145,Falls
0500000US48147,"35,662",,,,2307251052,20847065,1383859,48147,Fannin
0500000US48149,"24,435",,,,2460316901,25574662,1383860,48149,Fayette
0500000US48151,"3,672",,,,2328272103,7258480,1383861,48151,Fisher
0500000US48153,"5,402",,,,2569637283,983737,1383862,48153,Floyd
0500000US48155,"1,095",,,,1824378631,8514741,1383863,48155,Foard
0500000US48157,"822,779",,,,2231925919,60861593,1383864,48157,Fort Bend
0500000US48159,"10,359",,,,736569935,26875120,1383865,48159,Franklin
0500000US48161,"19,435",,,,2273311866,36936963,1383866,48161,Freestone
0500000US48163,"18,385",,,,2935753504,2193621,1383867,48163,Frio
0500000US48165,"21,598",,,,3891102467,1262946,1383868,48165,Gaines
0500000US48167,"350,682",,,,982346325,1281011355,1383869,48167,Galveston
0500000US48169,"5,816",,,,2313937124,7209242,1383870,48169,Garza
0500000US48171,"26,725",,,,2740731305,9000601,1383871,48171,Gillespie
0500000US48173,"1,116",,,,2331552974,2245302,1383872,48173,Glasscock
0500000US48175,"7,012",,,,2206698612,19050015,1383873,48175,Goliad
0500000US48177,"19,653",,,,2762704862,8204086,1383874,48177,Gonzales
0500000US48179,"21,227",,,,2398261679,8700790,1383875,48179,Gray
0500000US48181,"135,543",,,,2416016690,120091746,1383876,48181,Grayson
0500000US48183,"124,239",,,,708052150,6206460,1383877,48183,Gregg
0500000US48185,"29,268",,,,2039528341,36609847,1383878,48185,Grimes
0500000US48187,"172,706",,,,1842136055,9157037,1383879,48187,Guadalupe
0500000US48189,"32,522",,,,2602109423,246678,1383880,48189,Hale
0500000US48191,"2,825",,,,2288233615,53366403,1383881,48191,Hall
0500000US48193,"8,222",,,,2165008742,1238628,1383882,48193,Hamilton
0500000US48195,"5,285",,,,2382296646,1548341,1383883,48195,Hansford
0500000US48197,"3,549",,,,1800337387,4548860,1383884,48197,Hardeman
0500000US48199,"56,231",,,,2306612364,18037857,1383885,48199,Hardin
0500000US48201,"4,731,145",,,,4421068052,182379558,1383886,48201,Harris
0500000US48203,"68,839",,,,2331141022,40649337,1383887,48203,Harrison
0500000US48205,"5,382",,,,3786435508,3023183,1383888,48205,Hartley
0500000US48207,"5,416",,,,2339103809,18465208,1383889,48207,Haskell
0500000US48209,"241,067",,,,1753033395,5054128,1383890,48209,Hays
0500000US48211,"3,382",,,,2347270019,15205586,1383891,48211,Hemphill
0500000US48213,"82,150",,,,2263082389,193353703,1383892,48213,Henderson
0500000US48215,"870,781",,,,4068758842,30739605,1383893,48215,Hidalgo
0500000US48217,"35,874",,,,2483422646,69544723,1383894,48217,Hill
0500000US48219,"21,537",,,,2352723961,446119,1383895,48219,Hockley
0500000US48221,"61,598",,,,1089582268,41775455,1383896,48221,Hood
0500000US48223,"36,787",,,,1987636011,65632971,1383897,48223,Hopkins
0500000US48225,"22,066",,,,3188278907,14435337,1383898,48225,Houston
0500000US48227,"34,860",,,,2333039143,8841781,1383899,48227,Howard
0500000US48229,"3,202",,,,11837605339,2189943,1383900,48229,Hudspeth
0500000US48231,"99,956",,,,2176666776,107761746,1383901,48231,Hunt
0500000US48233,"20,617",,,,2298408153,19507502,1383902,48233,Hutchinson
0500000US48235,"1,513",,,,2723485995,176317,1383903,48235,Irion
0500000US48237,"8,472",,,,2359405674,23704615,1383904,48237,Jack
0500000US48239,"14,988",,,,2148246693,71039573,1383905,48239,Jackson
0500000US48241,"32,980",,,,2431105358,80399907,1383906,48241,Jasper
0500000US48243,"1,996",,,,5865172239,206206,1383907,48243,Jeff Davis
0500000US48245,"256,526",,,,2270802079,610951820,1383908,48245,Jefferson
0500000US48247,"4,838",,,,2942674729,92565,1383909,48247,Jim Hogg
0500000US48249,"38,891",,,,2240795375,8723372,1383910,48249,Jim Wells
0500000US48251,"179,927",,,,1877194307,24209268,1383911,48251,Johnson
0500000US48253,"19,663",,,,2405076785,22097342,1383912,48253,Jones
0500000US48255,"14,710",,,,1936669678,15010315,1383913,48255,Karnes
0500000US48257,"145,310",,,,2022222599,69502488,1383914,48257,Kaufman
0500000US48259,"44,279",,,,1715747609,1496797,1383915,48259,Kendall
0500000US48261,350,,,,3777657843,1261927310,1383916,48261,Kenedy
0500000US48263,753,,,,2337482031,1065195,1383917,48263,Kent
0500000US48265,"52,598",,,,2857617603,10231764,1383918,48265,Kerr
0500000US48267,"4,286",,,,3240024039,505509,1383919,48267,Kimble
0500000US48269,265,,,,2359150569,6396290,1383920,48269,King
0500000US48271,"3,129",,,,3523765247,11885327,1383921,48271,Kinney
0500000US48273,"31,040",,,,2282572444,541041659,1383922,48273,Kleberg
0500000US48275,"3,353",,,,2203098613,12587673,1383923,48275,Knox
0500000US48277,"50,088",,,,2349976646,66748710,1383925,48277,La Salle
0500000US48279,"13,045",,,,2631897589,3973764,1383926,48279,Lamar
0500000US48281,"21,627",,,,1845440041,2749903,1383927,48281,Lamb
0500000US48283,"6,664",,,,3850545747,19503739,1383924,48283,Lampasas
0500000US48285,"20,337",,,,2511535248,1882216,1383928,48285,Lavaca
0500000US48287,"17,478",,,,1629204757,13122562,1383929,48287,Lee
0500000US48289,"15,719",,,,2779462026,19328383,1383930,48289,Leon
0500000US48291,"91,628",,,,3000121460,46620495,1383931,48291,Liberty
0500000US48293,"22,146",,,,2345053180,71830221,1383932,48293,Limestone
0500000US48295,"3,059",,,,2414422644,298741,1383933,48295,Lipscomb
0500000US48297,"11,335",,,,2692796909,101483818,1383934,48297,Live Oak
0500000US48299,"21,243",,,,2419214536,82342037,1383935,48299,Llano
0500000US48301,64,,,,1732230053,19981167,1383936,48301,Loving
0500000US48303,"310,639",,,,2319597749,13210797,1383937,48303,Lubbock
0500000US48305,"5,596",,,,2309924847,4169718,1383938,48305,Lynn
0500000US48307,"7,630",,,,2759893532,20286193,1383945,48307,Madison
0500000US48309,"260,579",,,,2684924496,61092093,1383946,48309,Marion
0500000US48311,600,,,,2952066567,43985124,1383947,48311,Martin
0500000US48313,"13,455",,,,1207103457,16493254,1383939,48313,Mason
0500000US48315,"9,725",,,,986530318,102099491,1383940,48315,Matagorda
0500000US48317,"5,237",,,,2369724591,1931832,1383941,48317,Maverick
0500000US48319,"3,953",,,,2405674102,8755301,1383942,48319,McCulloch
0500000US48321,"36,255",,,,2830645444,1345742564,1383943,48321,McLennan
0500000US48323,"57,887",,,,3313818749,31872415,1383944,48323,McMullen
0500000US48325,"50,748",,,,3432668370,23757602,1383948,48325,Medina
0500000US48327,"1,962",,,,2336237980,613559,1383949,48327,Menard
0500000US48329,"169,983",,,,2331915358,4252951,1383950,48329,Midland
0500000US48331,"24,754",,,,2632349435,11831398,1383951,48331,Milam
0500000US48333,"4,456",,,,1937892798,4023558,1383952,48333,Mills
0500000US48335,"8,990",,,,2359710926,12489775,1383953,48335,Mitchell
0500000US48337,"19,965",,,,2411034611,19087359,1383954,48337,Montague
0500000US48339,"620,443",,,,2699237142,89879828,1383955,48339,Montgomery
0500000US48341,"21,358",,,,2330207191,25699789,1383956,48341,Moore
0500000US48343,"11,973",,,,652649023,17382447,1383957,48343,Morris
0500000US48345,"1,063",,,,2562963900,644140,1383958,48345,Motley
0500000US48347,"64,653",,,,2450966944,89731149,1383959,48347,Nacogdoches
0500000US48349,"52,624",,,,2615116305,197615409,1383960,48349,Navarro
0500000US48351,"12,217",,,,2418212546,15672146,1383961,48351,Newton
0500000US48353,"14,738",,,,2362061742,5052159,1383962,48353,Nolan
0500000US48355,"353,178",,,,2173169293,845316413,1383963,48355,Nueces
0500000US48357,"10,015",,,,2376792063,1331778,1383964,48357,Ochiltree
0500000US48359,"1,758",,,,3886337114,2339716,1383965,48359,Oldham
0500000US48361,"84,808",,,,864501044,118476459,1383966,48361,Orange
0500000US48363,"28,409",,,,2467090694,85364147,1383967,48363,Palo Pinto
0500000US48365,"22,491",,,,2101400900,25810623,1383968,48365,Panola
0500000US48367,"148,222",,,,2340624023,16510094,1383969,48367,Parker
0500000US48369,"9,869",,,,2281312149,11355762,1383970,48369,Parmer
0500000US48371,"15,193",,,,12338274936,2532275,1383971,48371,Pecos
0500000US48373,"50,123",,,,2737733240,136271620,1383972,48373,Polk
0500000US48375,"118,525",,,,2352718735,35190085,1383973,48375,Potter
0500000US48377,"6,131",,,,9985057446,1773188,1383974,48377,Presidio
0500000US48379,"12,164",,,,594281632,76078926,1383975,48379,Rains
0500000US48381,"140,753",,,,2363909278,25203162,1383976,48381,Randall
0500000US48383,"3,385",,,,3044049119,1792716,1383977,48383,Reagan
0500000US48385,"2,758",,,,1810812879,2346259,1383978,48385,Real
0500000US48387,"11,587",,,,2703677245,33255080,1383979,48387,Red River
0500000US48389,"14,748",,,,6825534319,17396672,1383980,48389,Reeves
0500000US48391,"6,741",,,,1995545557,123688759,1383981,48391,Refugio
0500000US48393,827,,,,2393298442,346846,1383982,48393,Roberts
0500000US48395,"16,757",,,,2214840334,27332985,1383983,48395,Robertson
0500000US48397,"107,819",,,,329464269,56269481,1383984,48397,Rockwall
0500000US48399,"9,900",,,,2722259323,15604788,1383985,48399,Runnels
0500000US48401,"52,214",,,,2393663215,37217198,1383986,48401,Rusk
0500000US48403,"9,894",,,,1273523415,219936062,1383987,48403,Sabine
0500000US48405,"7,918",,,,1374400363,159644688,1383988,48405,San Augustine
0500000US48407,"27,402",,,,1474332269,151949232,1383989,48407,San Jacinto
0500000US48409,"68,755",,,,1795990941,37577389,1383990,48409,San Patricio
0500000US48411,"5,730",,,,2940447163,8300211,1383991,48411,San Saba
0500000US48413,"2,451",,,,3394546068,87401,1383992,48413,Schleicher
0500000US48415,"16,932",,,,2345090474,5436957,1383993,48415,Scurry
0500000US48417,"3,105",,,,2367989254,3268209,1383994,48417,Shackelford
0500000US48419,"24,022",,,,2060566466,101081677,1383995,48419,Shelby
0500000US48421,"2,782",,,,2390195607,425429,1383996,48421,Sherman
0500000US48423,"233,479",,,,2386604317,73163656,1383997,48423,Smith
0500000US48425,"9,205",,,,482714479,14210911,1383998,48425,Somervell
0500000US48427,"65,920",,,,3168019235,15346374,1383999,48427,Starr
0500000US48429,"9,101",,,,2322497231,64147705,1384000,48429,Stephens
0500000US48431,"1,372",,,,2391722770,167451,1384001,48431,Sterling
0500000US48433,"1,245",,,,2373238700,10177387,1384002,48433,Stonewall
0500000US48435,"3,372",,,,3765674775,1277066,1384003,48435,Sutton
0500000US48437,"6,971",,,,2305502705,27277988,1384004,48437,Swisher
0500000US48439,"2,110,640",,,,2241076690,99784211,1384005,48439,Tarrant
0500000US48441,"143,208",,,,2371228265,9760311,1384006,48441,Taylor
0500000US48443,760,,,,6107081791,259482,1384007,48443,Terrell
0500000US48445,"11,831",,,,2302113089,5414060,1384008,48445,Terry
0500000US48447,"1,440",,,,2363499444,7586186,1384009,48447,Throckmorton
0500000US48449,"31,247",,,,1051700266,50711179,1384010,48449,Titus
0500000US48451,"120,003",,,,3941965409,48077315,1384011,48451,Tom Green
0500000US48453,"1,290,188",,,,2574625805,80180765,1384012,48453,Travis
0500000US48455,"13,602",,,,1796920726,52260791,1384013,48455,Trinity
0500000US48457,"19,798",,,,2394158684,29093511,1384014,48457,Tyler
0500000US48459,"40,892",,,,1509910834,24878112,1384015,48459,Upshur
0500000US48461,"3,308",,,,3215010597,464309,1384016,48461,Upton
0500000US48463,"24,564",,,,4019458733,17382915,1384017,48463,Uvalde
0500000US48465,"47,586",,,,8144863966,227711025,1384018,48465,Val Verde
0500000US48467,"59,541",,,,2182250335,44149754,1384019,48467,Van Zandt
0500000US48469,"91,319",,,,2284644884,17425944,1384020,48469,Victoria
0500000US48471,"76,400",,,,2031126325,44745757,1384021,48471,Walker
0500000US48473,"56,794",,,,1329431564,11827973,1384022,48473,Waller
0500000US48475,"11,644",,,,2164201061,624206,1384023,48475,Ward
0500000US48477,"35,805",,,,1564855487,45471320,1384024,48477,Washington
0500000US48479,"267,114",,,,8706187276,36554555,1384025,48479,Webb
0500000US48481,"41,570",,,,2813095080,21310003,1384026,48481,Wharton
0500000US48483,"4,990",,,,2368629232,2455912,1384027,48483,Wheeler
0500000US48485,"129,350",,,,1625459966,13644166,1384028,48485,Wichita
0500000US48487,"12,887",,,,2514738100,18202665,1384029,48487,Wilbarger
0500000US48489,"20,164",,,,1529652214,502884780,1384030,48489,Willacy
0500000US48491,"609,017",,,,2890001231,41563379,1384031,48491,Williamson
0500000US48493,"49,753",,,,2081662650,12111507,1384032,48493,Wilson
0500000US48495,"7,791",,,,2178876165,19838,1384033,48495,Winkler
