city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Nevelsk,46.6500,141.8667,Russia,RU,Sakhalinskaya Oblast’,,10421,10421
Belaya Kholunitsa,58.8333,50.8500,Russia,RU,Kirovskaya Oblast’,,10406,10406
Taksimo,56.3315,114.8900,Russia,RU,Buryatiya,,10359,10359
Zhatay,62.1641,129.8431,Russia,RU,Sakha (Yakutiya),,10352,10352
Magas,43.1667,44.8167,Russia,RU,Ingushetiya,admin,10333,10333
Vytegra,61.0000,36.4500,Russia,RU,Vologodskaya Oblast’,,10324,10324
Buzdyak,54.5711,54.5308,Russia,RU,Bashkortostan,,10323,10323
Tyukalinsk,55.8667,72.2000,Russia,RU,Omskaya Oblast’,,10311,10311
Argayash,55.4889,60.8767,Russia,RU,Chelyabinskaya Oblast’,,10293,10293
Zaozërnyy,55.9667,94.7000,Russia,RU,Krasnoyarskiy Kray,,10286,10286
Kambarka,56.2667,54.2000,Russia,RU,Udmurtiya,,10276,10276
Ertil,51.8333,40.8000,Russia,RU,Voronezhskaya Oblast’,,10265,10265
Luza,60.6167,47.2833,Russia,RU,Kirovskaya Oblast’,,10232,10232
Mikhaylov,54.2333,39.0333,Russia,RU,Ryazanskaya Oblast’,,10174,10174
Opochka,56.7167,28.6500,Russia,RU,Pskovskaya Oblast’,minor,10148,10148
Zavolzhsk,57.4833,42.1333,Russia,RU,Ivanovskaya Oblast’,,10121,10121
Tolbazy,54.0060,55.8942,Russia,RU,Bashkortostan,,10114,10114
Sylva,58.0333,56.7681,Russia,RU,Permskiy Kray,,10113,10113
Nogliki,51.8333,143.1667,Russia,RU,Sakhalinskaya Oblast’,,10098,10098
Yermolino,55.2000,36.6000,Russia,RU,Kaluzhskaya Oblast’,,10089,10089
Digora,43.1500,44.1500,Russia,RU,North Ossetia,,10075,10075
Kosh-Agach,49.9927,88.6760,Russia,RU,Altay,,10061,10061
Kargopol,61.5000,38.9333,Russia,RU,Arkhangel’skaya Oblast’,,10055,10055
Krivodanovka,55.0914,82.6489,Russia,RU,Novosibirskaya Oblast’,,10051,10051
Ikryanoye,46.0903,47.7306,Russia,RU,Astrakhanskaya Oblast’,,10036,10036
Vuktyl,63.8667,57.3167,Russia,RU,Komi,,10017,10017
Dylym,43.0714,46.6316,Russia,RU,Dagestan,,10014,10014
Volodarsk,56.2333,43.2000,Russia,RU,Nizhegorodskaya Oblast’,,9972,9972
Urzhum,57.1167,50.0000,Russia,RU,Kirovskaya Oblast’,,9919,9919
Zaozërsk,69.4000,32.4500,Russia,RU,Murmanskaya Oblast’,,9915,9915
Kushnarënkovo,55.1049,55.3479,Russia,RU,Bashkortostan,,9870,9870
Varna,53.3819,60.9747,Russia,RU,Chelyabinskaya Oblast’,,9869,9869
Belomorsk,64.5167,34.7667,Russia,RU,Kareliya,,9861,9861
Mikun,62.3500,50.0667,Russia,RU,Komi,,9837,9837
Suntar,62.1575,117.6442,Russia,RU,Sakha (Yakutiya),,9826,9826
Serafimovskiy,54.4242,53.7964,Russia,RU,Bashkortostan,,9813,9813
Totma,59.9833,42.7667,Russia,RU,Vologodskaya Oblast’,,9805,9805
Dorogobuzh,54.9200,33.3078,Russia,RU,Smolenskaya Oblast’,,9793,9793
Nyurba,63.2833,118.3333,Russia,RU,Sakha (Yakutiya),,9786,9786
Alkhan-Yurt,43.2317,45.5722,Russia,RU,Chechnya,,9783,9783
Suzdal,56.4211,40.4489,Russia,RU,Vladimirskaya Oblast’,,9749,9749
Lakha Nëvre,43.6228,45.3397,Russia,RU,Chechnya,,9748,9748
Novyye Atagi,43.1328,45.7797,Russia,RU,Chechnya,,9738,9738
Aleksandrov Gay,50.1333,48.5500,Russia,RU,Saratovskaya Oblast’,,9728,9728
Nolinsk,57.5572,49.9342,Russia,RU,Kirovskaya Oblast’,,9722,9722
Shchuchye,55.2167,62.7667,Russia,RU,Kurganskaya Oblast’,,9711,9711
Kola,68.8831,33.0219,Russia,RU,Murmanskaya Oblast’,,9691,9691
Pechory,57.8167,27.6000,Russia,RU,Pskovskaya Oblast’,,9670,9670
Kenzhe,43.4975,43.5539,Russia,RU,Kabardino-Balkariya,,9669,9669
Krasnogvardeyskoye,45.1278,39.5725,Russia,RU,Adygeya,minor,9617,9617
Zadonsk,52.3833,38.9167,Russia,RU,Lipetskaya Oblast’,,9614,9614
Levokumskoye,44.8225,44.6611,Russia,RU,Stavropol’skiy Kray,,9602,9602
Valerik,43.1797,45.4081,Russia,RU,Chechnya,,9584,9584
Bakaly,55.1764,53.8026,Russia,RU,Bashkortostan,,9568,9568
Dombarovskiy,50.7546,59.5400,Russia,RU,Orenburgskaya Oblast’,,9556,1572
Igrim,63.1933,64.4194,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,9545,9545
Ashukino,56.1667,37.9500,Russia,RU,Moskovskaya Oblast’,,9544,9544
Burayevo,55.8407,55.4083,Russia,RU,Bashkortostan,,9522,9522
Soldato-Aleksandrovskoye,44.2659,43.7562,Russia,RU,Stavropol’skiy Kray,,9516,9516
Skopin,53.8167,39.5500,Russia,RU,Ryazanskaya Oblast’,,9511,9511
Aleksandrovsk-Sakhalinskiy,50.9000,142.1500,Russia,RU,Sakhalinskaya Oblast’,,9504,9504
Rudnya,54.9500,31.0667,Russia,RU,Smolenskaya Oblast’,,9484,9484
Sultan-Yangiyurt,43.2167,46.8667,Russia,RU,Dagestan,,9458,9458
Kirs,59.3372,52.2455,Russia,RU,Kirovskaya Oblast’,,9453,9453
Bezhetsk,57.7833,36.7000,Russia,RU,Tverskaya Oblast’,,9450,9450
Shira,54.4911,89.9597,Russia,RU,Khakasiya,,9448,9448
Aniva,46.7167,142.5167,Russia,RU,Sakhalinskaya Oblast’,,9445,9445
Novogagatli,43.4561,46.4819,Russia,RU,Dagestan,,9442,9442
Yutsa,43.9625,42.9875,Russia,RU,Stavropol’skiy Kray,,9427,9427
Krasnoslobodsk,54.4333,43.7833,Russia,RU,Mordoviya,,9397,9397
Verkhneyarkeyevo,55.4458,54.3168,Russia,RU,Bashkortostan,,9384,9384
Navoloki,57.4667,41.9667,Russia,RU,Ivanovskaya Oblast’,,9374,9374
Kargat,55.2000,80.2833,Russia,RU,Novosibirskaya Oblast’,,9370,9370
Verkhneuralsk,53.8833,59.2167,Russia,RU,Chelyabinskaya Oblast’,,9340,9340
Chechen-Aul,43.2000,45.7889,Russia,RU,Chechnya,,9300,9300
Belousovo,55.0917,36.6667,Russia,RU,Kaluzhskaya Oblast’,,9288,9288
Pokrovsk,61.4833,129.1500,Russia,RU,Sakha (Yakutiya),,9256,9256
Zavyalovo,56.7903,53.3806,Russia,RU,Udmurtiya,,9243,9243
Nizhniye Sergi,56.6667,59.3000,Russia,RU,Sverdlovskaya Oblast’,,9243,9243
Skovorodino,53.9833,123.9333,Russia,RU,Amurskaya Oblast’,,9231,9231
Lesnoy Gorodok,55.6389,37.2083,Russia,RU,Moskovskaya Oblast’,,9226,9226
Mikhaylovskoye,43.0997,44.6317,Russia,RU,North Ossetia,,9217,9217
Aniskino,55.9417,38.1500,Russia,RU,Moskovskaya Oblast’,,9208,9208
Obyachevo,60.3386,49.6092,Russia,RU,Komi,,9206,9206
Podstepki,53.5151,49.1294,Russia,RU,Samarskaya Oblast’,,9186,9186
Mikhaylovka,43.9500,132.0167,Russia,RU,Primorskiy Kray,,9153,9153
Ust’-Nera,64.5666,143.2000,Russia,RU,Sakha (Yakutiya),,9148,9148
Bichura,50.5864,107.5975,Russia,RU,Buryatiya,,9145,9145
Chadan,51.2833,91.5667,Russia,RU,Tyva,,9139,9139
Minyar,55.0667,57.5500,Russia,RU,Chelyabinskaya Oblast’,,9128,9128
Tarusa,54.7167,37.1833,Russia,RU,Kaluzhskaya Oblast’,,9101,9101
Kharovsk,59.9642,40.1912,Russia,RU,Vologodskaya Oblast’,,9099,9099
Vinsady,44.0817,42.9606,Russia,RU,Stavropol’skiy Kray,,9079,9079
Kuvshinovo,57.0333,34.1667,Russia,RU,Tverskaya Oblast’,,9068,9068
Bolokhovo,54.0833,37.8167,Russia,RU,Tul’skaya Oblast’,,9043,9043
Verkhnyaya Tura,58.3574,59.8224,Russia,RU,Sverdlovskaya Oblast’,,9039,9039
Yelnya,54.5667,33.1667,Russia,RU,Smolenskaya Oblast’,,8993,8993
Dzhalka,43.3186,45.9878,Russia,RU,Chechnya,,8972,8972
Mikhaylovsk,56.4333,59.1167,Russia,RU,Sverdlovskaya Oblast’,,8921,8921
Suoyarvi,62.0833,32.3667,Russia,RU,Kareliya,,8920,8920
Serafimovich,49.5833,42.7333,Russia,RU,Volgogradskaya Oblast’,,8914,8914
Topchikha,52.8211,83.1197,Russia,RU,Altayskiy Kray,,8906,8906
Kratovo,55.5911,38.1803,Russia,RU,Moskovskaya Oblast’,,8904,8904
Pudozh,61.8000,36.5333,Russia,RU,Kareliya,,8897,8897
Kozlovka,55.8333,48.2500,Russia,RU,Chuvashiya,,8866,8866
Neya,58.2833,43.8667,Russia,RU,Kostromskaya Oblast’,,8865,8865
Psyzh,44.2231,42.0225,Russia,RU,Karachayevo-Cherkesiya,,8836,8836
Povarovo,56.0767,37.0622,Russia,RU,Moskovskaya Oblast’,,8834,8834
Soltsy,58.1167,30.3167,Russia,RU,Novgorodskaya Oblast’,,8803,8803
Gorodovikovsk,46.0833,41.9333,Russia,RU,Kalmykiya,,8798,8798
Belozërsk,60.0333,37.7833,Russia,RU,Vologodskaya Oblast’,,8786,8786
Mariinskiy Posad,56.1167,47.7167,Russia,RU,Chuvashiya,,8755,8755
Porkhov,57.7667,29.5500,Russia,RU,Pskovskaya Oblast’,,8743,8743
Gremyachinsk,58.5667,57.8333,Russia,RU,Permskiy Kray,,8732,8732
Volchansk,59.9333,60.0500,Russia,RU,Sverdlovskaya Oblast’,,8722,8722
Mrakovo,52.7139,56.6269,Russia,RU,Bashkortostan,,8690,8690
Uglegorsk,49.0667,142.0333,Russia,RU,Sakhalinskaya Oblast’,,8687,8687
Gubden,42.5658,47.5631,Russia,RU,Dagestan,,8627,8627
Ustyuzhna,58.8333,36.4333,Russia,RU,Vologodskaya Oblast’,,8622,8622
Verkhoturye,58.8667,60.8000,Russia,RU,Sverdlovskaya Oblast’,,8612,8612
Laishevo,55.4000,49.5500,Russia,RU,Tatarstan,,8604,8604
Verkhniye Achaluki,43.3469,44.6975,Russia,RU,Ingushetiya,,8590,8590
Verkhniy Mamon,50.1678,40.3967,Russia,RU,Voronezhskaya Oblast’,,8561,8561
Pochinok,54.4000,32.4500,Russia,RU,Smolenskaya Oblast’,,8545,8545
Novoselitskoye,44.7508,43.4369,Russia,RU,Stavropol’skiy Kray,,8544,8544
Dubovskoye,47.4092,42.7575,Russia,RU,Rostovskaya Oblast’,minor,8544,8544
Lipki,53.9500,37.7000,Russia,RU,Tul’skaya Oblast’,,8541,8541
Karmaskaly,54.3694,56.1778,Russia,RU,Bashkortostan,,8540,8540
Obluchye,49.0000,131.0500,Russia,RU,Yevreyskaya Avtonomnaya Oblast’,,8540,8540
Chermen,43.1500,44.7333,Russia,RU,North Ossetia,,8508,8508
Biryusinsk,55.9500,97.8167,Russia,RU,Irkutskaya Oblast’,,8497,8497
Bolgar,54.9667,49.0333,Russia,RU,Tatarstan,,8476,8476
Vetluga,57.8556,45.7811,Russia,RU,Nizhegorodskaya Oblast’,,8455,8455
Elin-Yurt,43.6717,44.9602,Russia,RU,Chechnya,,8446,8446
Yadrin,55.9500,46.2000,Russia,RU,Chuvashiya,,8387,8387
Yuryevets,57.3167,43.1000,Russia,RU,Ivanovskaya Oblast’,,8378,8378
Ketovo,55.3525,65.3281,Russia,RU,Kurganskaya Oblast’,,8310,8310
Olovyannaya,50.9500,115.5666,Russia,RU,Zabaykal’skiy Kray,,8247,2316
Sychëvka,55.8253,34.2736,Russia,RU,Smolenskaya Oblast’,,8220,8220
Kosterëvo,55.9333,39.6333,Russia,RU,Vladimirskaya Oblast’,,8216,8216
Novaya Ladoga,60.1000,32.3000,Russia,RU,Leningradskaya Oblast’,,8203,8203
Komsomolsk,57.0333,40.3833,Russia,RU,Ivanovskaya Oblast’,,8189,8189
Khomutovo,52.4758,104.4156,Russia,RU,Irkutskaya Oblast’,,8184,8184
Verkhnyaya Khava,51.8406,39.9414,Russia,RU,Voronezhskaya Oblast’,,8154,8154
Sarmakovo,43.7397,43.1894,Russia,RU,Kabardino-Balkariya,,8128,8128
Medyn,54.9667,35.8667,Russia,RU,Kaluzhskaya Oblast’,,8109,8109
Endirey,43.1681,46.6529,Russia,RU,Dagestan,,8105,8105
Tolstoy-Yurt,43.4456,45.7789,Russia,RU,Chechnya,,8097,8097
Olonets,60.9833,32.9667,Russia,RU,Kareliya,,8091,8091
Zapadnaya Dvina,56.2667,32.0833,Russia,RU,Tverskaya Oblast’,,8089,8089
Melnikovo,56.5500,84.0667,Russia,RU,Tomskaya Oblast’,,8048,8048
Grabovo,53.3794,45.0619,Russia,RU,Penzenskaya Oblast’,,8048,8048
Taseyevo,57.2119,94.8958,Russia,RU,Krasnoyarskiy Kray,,8038,8038
Krasnokholmskiy,55.9861,55.0448,Russia,RU,Bashkortostan,,8021,8021
Insar,53.8667,44.3667,Russia,RU,Mordoviya,,8010,8010
Kozhevnikovo,56.2500,83.9667,Russia,RU,Tomskaya Oblast’,,8009,8009
Nikolsk,59.5333,45.4500,Russia,RU,Vologodskaya Oblast’,,7996,7996
Abatskoye,56.2872,70.4542,Russia,RU,Tyumenskaya Oblast’,,7959,7959
Krasnyy Yar,53.4975,50.3889,Russia,RU,Samarskaya Oblast’,,7958,7958
Myskhako,44.6592,37.7631,Russia,RU,Krasnodarskiy Kray,,7954,7954
Mamonovo,54.4667,19.9333,Russia,RU,Kaliningradskaya Oblast’,,7953,7953
Tukan,53.8419,57.4611,Russia,RU,Bashkortostan,,7946,7946
Vityazevo,44.9833,37.2667,Russia,RU,Krasnodarskiy Kray,,7936,7936
Molochnoye,59.2914,39.6683,Russia,RU,Vologodskaya Oblast’,,7919,7919
Gorodishche,53.2667,45.7000,Russia,RU,Penzenskaya Oblast’,,7885,7885
Arkhipo-Osipovka,44.3630,38.5337,Russia,RU,Krasnodarskiy Kray,,7853,7853
Staraya Sunzha,43.3356,45.7439,Russia,RU,Chechnya,,7843,7843
Baksanenok,43.6897,43.6547,Russia,RU,Kabardino-Balkariya,,7843,7843
Bol’sheust’ikinskoye,55.9453,58.2679,Russia,RU,Bashkortostan,,7839,7839
Makushino,55.2000,67.2500,Russia,RU,Kurganskaya Oblast’,,7811,7811
Malaya Purga,56.5542,52.9953,Russia,RU,Udmurtiya,,7768,7768
Benoy-Yurt,43.6931,45.0503,Russia,RU,Chechnya,,7738,7738
Korkmaskala,43.0281,47.2919,Russia,RU,Dagestan,,7722,7722
Dolgoderevenskoye,55.3444,61.3422,Russia,RU,Chelyabinskaya Oblast’,,7700,7700
Belinskiy,52.9667,43.4167,Russia,RU,Penzenskaya Oblast’,,7694,7694
Staritsa,56.5075,34.9356,Russia,RU,Tverskaya Oblast’,,7676,7676
Askarovo,53.3333,58.5167,Russia,RU,Bashkortostan,,7634,7634
Chërnyy Yar,48.0603,46.1086,Russia,RU,Astrakhanskaya Oblast’,,7621,7621
Yenotayevka,47.2436,47.0328,Russia,RU,Astrakhanskaya Oblast’,,7616,7616
Mglin,53.0611,32.8483,Russia,RU,Bryanskaya Oblast’,,7578,7578
Kabardinka,44.6511,37.9386,Russia,RU,Krasnodarskiy Kray,,7550,7550
Dno,57.8333,29.9667,Russia,RU,Pskovskaya Oblast’,,7525,7525
Ivanovskoye,44.5772,41.8697,Russia,RU,Stavropol’skiy Kray,,7518,7518
Kirgiz-Miyaki,53.6345,54.8008,Russia,RU,Bashkortostan,,7473,7473
Kirillov,59.8667,38.3833,Russia,RU,Vologodskaya Oblast’,,7468,7468
Salair,54.2333,85.8000,Russia,RU,Kemerovskaya Oblast’,,7452,7452
Kargasok,59.0578,80.8711,Russia,RU,Tomskaya Oblast’,,7424,7424
Malmyzh,56.5167,50.6667,Russia,RU,Kirovskaya Oblast’,,7422,7422
Isyangulovo,52.1925,56.5803,Russia,RU,Bashkortostan,,7418,7418
Sovetsk,53.9333,37.6333,Russia,RU,Tul’skaya Oblast’,,7405,7405
Ivolginsk,51.7492,107.2836,Russia,RU,Buryatiya,,7382,7382
Uyskoye,54.3750,60.0000,Russia,RU,Chelyabinskaya Oblast’,,7352,7352
Lakhdenpokhya,61.5167,30.2000,Russia,RU,Kareliya,,7294,7294
Petropavlovka,50.6080,105.3218,Russia,RU,Buryatiya,,7277,7277
Kurush,43.3850,46.7592,Russia,RU,Dagestan,,7277,7277
Barvikha,55.7411,37.2761,Russia,RU,Moskovskaya Oblast’,,7213,7213
Yakshur-Bod’ya,57.1883,53.1592,Russia,RU,Udmurtiya,,7211,7211
Krasnogvardeyskoye,50.6500,38.4000,Russia,RU,Belgorodskaya Oblast’,,7205,7205
Novolakskoye,43.1167,46.4833,Russia,RU,Dagestan,,7159,7159
Dalakovo,43.2375,44.5897,Russia,RU,Ingushetiya,,7158,7158
Koshekhabl,44.9000,40.4833,Russia,RU,Adygeya,minor,7157,7157
Duba-Yurt,43.0353,45.7306,Russia,RU,Chechnya,,7135,7135
Krasnyy Klyuch,55.3842,56.6483,Russia,RU,Bashkortostan,,7128,7128
Krasnyy Chikoy,50.3667,108.7500,Russia,RU,Zabaykal’skiy Kray,,7107,7107
Bednodem’yanovsk,53.9333,43.1833,Russia,RU,Penzenskaya Oblast’,,7106,7106
Durgeli,42.6656,47.2967,Russia,RU,Dagestan,,7105,7105
Novosokolniki,56.3333,30.1500,Russia,RU,Pskovskaya Oblast’,,7105,7105
Okhansk,57.7167,55.3833,Russia,RU,Permskiy Kray,minor,7087,7087
Andreapol,56.6500,32.2667,Russia,RU,Tverskaya Oblast’,,7079,7079
Yarkovo,57.4081,67.0825,Russia,RU,Tyumenskaya Oblast’,,7017,7017
Polessk,54.8667,21.1000,Russia,RU,Kaliningradskaya Oblast’,minor,7011,7011
Tubinskiy,52.8892,58.2225,Russia,RU,Bashkortostan,,7007,7007
Magaramkent,41.6159,48.3480,Russia,RU,Dagestan,,6953,6953
Berdakel,43.2645,45.8226,Russia,RU,Chechnya,,6945,6945
Akyar,51.8636,58.2106,Russia,RU,Bashkortostan,,6941,6941
Tommot,58.9667,126.2667,Russia,RU,Sakha (Yakutiya),,6935,6935
Vengerovo,55.6833,76.7492,Russia,RU,Novosibirskaya Oblast’,,6928,6928
Askino,56.0869,56.5792,Russia,RU,Bashkortostan,,6918,6918
Staryy Cherek,43.4750,43.8611,Russia,RU,Kabardino-Balkariya,,6898,6898
Nizhnyaya Tavda,57.6731,66.1725,Russia,RU,Tyumenskaya Oblast’,,6846,6846
Puchezh,56.9833,43.1667,Russia,RU,Ivanovskaya Oblast’,,6813,6813
Vizinga,61.0750,50.1031,Russia,RU,Komi,,6810,6810
Knyaginino,55.8167,45.0333,Russia,RU,Nizhegorodskaya Oblast’,,6804,6804
Zakan-Yurt,43.2617,45.4217,Russia,RU,Chechnya,,6802,6802
Psygansu,43.4125,43.8056,Russia,RU,Kabardino-Balkariya,,6797,6797
Ytyk-Kyuyël’,62.3623,133.5625,Russia,RU,Sakha (Yakutiya),,6796,6796
Khandyga,62.6660,135.6000,Russia,RU,Sakha (Yakutiya),,6796,6796
Velizh,55.6000,31.2000,Russia,RU,Smolenskaya Oblast’,,6788,6788
Dovolnoye,54.4917,79.6736,Russia,RU,Novosibirskaya Oblast’,,6774,6774
Semënovka,56.6519,47.9756,Russia,RU,Mariy-El,,6751,6751
Yetkul,54.8222,61.5881,Russia,RU,Chelyabinskaya Oblast’,,6740,6740
Aleksandrovskoye,60.4286,77.8658,Russia,RU,Tomskaya Oblast’,,6721,6721
Levokumka,44.2297,43.1481,Russia,RU,Stavropol’skiy Kray,,6715,6715
Kurumoch,53.4889,50.0372,Russia,RU,Samarskaya Oblast’,,6697,6697
Kamennogorsk,60.9500,29.1333,Russia,RU,Leningradskaya Oblast’,,6696,6696
Bol’shaya Chernigovka,52.0983,50.8667,Russia,RU,Samarskaya Oblast’,,6693,6693
Domna,51.8971,113.1573,Russia,RU,Zabaykal’skiy Kray,,6687,6687
Karagay,58.2714,54.9389,Russia,RU,Permskiy Kray,,6682,6682
Supsekh,44.8611,37.3667,Russia,RU,Krasnodarskiy Kray,,6669,6669
Sevsk,52.1500,34.4939,Russia,RU,Bryanskaya Oblast’,,6663,6663
Kizilskoye,52.7250,58.8917,Russia,RU,Chelyabinskaya Oblast’,,6651,6651
Verkhniye Tatyshly,56.2903,55.8539,Russia,RU,Bashkortostan,,6645,6645
Verkhniye Kigi,55.4053,58.6043,Russia,RU,Bashkortostan,,6637,6637
Zavetnoye,47.1172,43.8908,Russia,RU,Rostovskaya Oblast’,minor,6633,6633
Amga,60.8972,131.9806,Russia,RU,Sakha (Yakutiya),,6626,6626
Orlov,58.5333,48.8833,Russia,RU,Kirovskaya Oblast’,,6607,6607
Bezopasnoye,45.6376,41.9358,Russia,RU,Stavropol’skiy Kray,,6598,6598
Sretensk,52.2500,117.7167,Russia,RU,Zabaykal’skiy Kray,,6581,6581
Makaryev,57.8833,43.8000,Russia,RU,Kostromskaya Oblast’,,6579,6579
Verkhneye Kazanishche,42.7306,47.1381,Russia,RU,Dagestan,,6573,6573
Makarov,48.6270,142.7800,Russia,RU,Sakhalinskaya Oblast’,,6567,6567
Agapovka,53.2942,59.1344,Russia,RU,Chelyabinskaya Oblast’,,6561,6561
Spassk-Ryazanskiy,54.4000,40.3833,Russia,RU,Ryazanskaya Oblast’,,6553,6553
Tsiolkovskiy,51.7603,128.1212,Russia,RU,Amurskaya Oblast’,,6535,6535
Gamovo,57.8672,56.1031,Russia,RU,Permskiy Kray,,6523,6523
Yar-Sale,66.8633,70.8300,Russia,RU,Yamalo-Nenetskiy Avtonomnyy Okrug,,6486,6486
Bagrationovsk,54.3833,20.6333,Russia,RU,Kaliningradskaya Oblast’,minor,6482,6482
Shalya,57.2408,58.7344,Russia,RU,Sverdlovskaya Oblast’,,6471,6471
Berdigestyakh,62.0984,126.6957,Russia,RU,Sakha (Yakutiya),,6462,6462
Baykalovo,57.3969,63.7672,Russia,RU,Sverdlovskaya Oblast’,,6457,6457
Vozdvizhenka,43.9000,131.9333,Russia,RU,Primorskiy Kray,,6454,6454
Grayvoron,50.4833,35.6667,Russia,RU,Belgorodskaya Oblast’,minor,6449,6449
Bizhbulyak,53.6967,54.2642,Russia,RU,Bashkortostan,,6446,6446
Dmitriyev-L’govskiy,52.1289,35.0756,Russia,RU,Kurskaya Oblast’,,6430,6430
Sengiley,53.9667,48.8000,Russia,RU,Ul’yanovskaya Oblast’,,6405,6405
Yermolayevo,52.7167,55.8000,Russia,RU,Bashkortostan,,6397,6397
Kizhinga,51.8464,109.9128,Russia,RU,Buryatiya,,6373,6373
Yazykovo,54.6917,55.0161,Russia,RU,Bashkortostan,,6368,6368
Usolye,59.4167,56.6833,Russia,RU,Permskiy Kray,,6368,6368
Tatarka,44.9575,41.9299,Russia,RU,Stavropol’skiy Kray,,6365,6365
Serzhen’-Yurt,43.1228,45.9858,Russia,RU,Chechnya,,6359,6359
Divnomorskoye,44.5008,38.1353,Russia,RU,Krasnodarskiy Kray,,6358,6358
Oranzherei,45.8476,47.5663,Russia,RU,Astrakhanskaya Oblast’,,6350,6350
Starokucherganovka,46.3250,47.9581,Russia,RU,Astrakhanskaya Oblast’,,6343,6343
Staraya Mayna,54.6089,48.9281,Russia,RU,Ul’yanovskaya Oblast’,,6331,6331
Verkhnevilyuysk,63.4506,120.2983,Russia,RU,Sakha (Yakutiya),,6329,6329
Strugi-Krasnyye,58.2719,29.1083,Russia,RU,Pskovskaya Oblast’,,6313,6313
Zubtsov,56.1667,34.5833,Russia,RU,Tverskaya Oblast’,,6300,6300
Khurba,50.4069,136.8761,Russia,RU,Khabarovskiy Kray,,6277,6277
Sotnikovo,51.8833,107.4833,Russia,RU,Buryatiya,,6274,6274
Sursk,53.0833,45.7000,Russia,RU,Penzenskaya Oblast’,,6254,6254
Velikovechnoye,44.9350,39.7550,Russia,RU,Krasnodarskiy Kray,,6238,6238
Vesyegonsk,58.6500,37.2667,Russia,RU,Tverskaya Oblast’,,6219,6219
Murashi,59.3833,48.9667,Russia,RU,Kirovskaya Oblast’,,6218,6218
Demidov,55.2667,31.5167,Russia,RU,Smolenskaya Oblast’,,6213,6213
Kudryashovskiy,55.0944,82.7778,Russia,RU,Novosibirskaya Oblast’,,6205,6205
Nikolo-Berëzovka,56.1242,54.1557,Russia,RU,Bashkortostan,,6202,6202
Lakkha Nëvre,43.6103,45.2453,Russia,RU,Chechnya,,6188,6188
Temnikov,54.6333,43.2167,Russia,RU,Mordoviya,,6179,6179
Odesskoye,54.1861,73.0500,Russia,RU,Omskaya Oblast’,,6148,6148
Kuybyshevo,47.8183,38.9083,Russia,RU,Rostovskaya Oblast’,minor,6145,6145
Chemodanovka,53.2353,45.2475,Russia,RU,Penzenskaya Oblast’,,6133,6133
Ivanovka,51.7183,55.1882,Russia,RU,Orenburgskaya Oblast’,,6129,6129
Sosnovo-Ozerskoye,52.5247,111.5411,Russia,RU,Buryatiya,,6128,6128
Umba,66.6814,34.3455,Russia,RU,Murmanskaya Oblast’,,6128,6128
Trunovskoye,45.4950,42.1294,Russia,RU,Stavropol’skiy Kray,,6121,6121
Novokhopërsk,51.1000,41.6167,Russia,RU,Voronezhskaya Oblast’,,6108,6108
Verkhniy Avzyan,53.5289,57.5372,Russia,RU,Bashkortostan,,6064,6064
Ulëty,51.3561,112.4828,Russia,RU,Zabaykal’skiy Kray,,6061,6061
Uchaly,54.3689,59.4342,Russia,RU,Bashkortostan,,6049,6049
Kabansk,52.0486,106.6528,Russia,RU,Buryatiya,,6038,6038
Takhtamukay,44.9172,38.9961,Russia,RU,Adygeya,minor,6031,6031
Mishkino,55.5342,55.9633,Russia,RU,Bashkortostan,,6021,6021
Krasavino,60.9667,46.4833,Russia,RU,Vologodskaya Oblast’,,6021,6021
Verkh-Tula,54.8833,82.7806,Russia,RU,Novosibirskaya Oblast’,,6020,6020
Parabel’,58.6978,81.4825,Russia,RU,Tomskaya Oblast’,,6018,6018
Khlevnoye,52.1951,39.0932,Russia,RU,Lipetskaya Oblast’,,6007,6007
Soligalich,59.0833,42.2833,Russia,RU,Kostromskaya Oblast’,,5998,5998
Azovo,54.6997,73.0236,Russia,RU,Omskaya Oblast’,,5997,5997
Belyayevka,51.3975,56.4167,Russia,RU,Orenburgskaya Oblast’,,5992,5992
Yukhnov,54.7500,35.2333,Russia,RU,Kaluzhskaya Oblast’,,5985,5985
Tazovskiy,67.4667,78.7000,Russia,RU,Yamalo-Nenetskiy Avtonomnyy Okrug,,5981,5981
Karaidel,55.8377,56.9098,Russia,RU,Bashkortostan,,5980,5980
Alnashi,56.1874,52.4792,Russia,RU,Udmurtiya,,5964,5964
Novobelokatay,55.7066,58.9580,Russia,RU,Bashkortostan,,5961,5961
Kulary,43.2397,45.5042,Russia,RU,Chechnya,,5960,5960
Fatezh,52.0894,35.8589,Russia,RU,Kurskaya Oblast’,,5951,5951
Tashtyp,52.7975,89.8936,Russia,RU,Khakasiya,,5946,5946
Achikulak,44.5467,44.8314,Russia,RU,Stavropol’skiy Kray,,5936,5936
Shatsk,54.0333,41.7000,Russia,RU,Ryazanskaya Oblast’,,5935,5935
Sterlibashevo,53.4372,55.2586,Russia,RU,Bashkortostan,,5930,5930
Sharan,54.8167,54.0000,Russia,RU,Bashkortostan,,5929,5929
Zaraysk,54.7653,38.8836,Russia,RU,Moskovskaya Oblast’,,5918,5918
Alzamay,55.5500,98.6667,Russia,RU,Irkutskaya Oblast’,,5908,5908
